_id,id,likes,private,downloads,tags,pipeline_tag,library_name,createdAt,modelId
6709e0d9bb2498474f4e8ee2,nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,2033,False,29979,"['transformers', 'safetensors', 'llama', 'text-generation', 'nvidia', 'llama3.1', 'conversational', 'en', 'dataset:nvidia/HelpSteer2', 'arxiv:2410.01257', 'arxiv:2405.01481', 'arxiv:2406.08673', 'base_model:meta-llama/Llama-3.1-70B-Instruct', 'base_model:finetune:meta-llama/Llama-3.1-70B-Instruct', 'license:llama3.1', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-10-12T02:37:13.000Z,nvidia/Llama-3.1-Nemotron-70B-Instruct-HF
65d505951e2597ff935d1be2,ByteDance/SDXL-Lightning,2015,False,83326,"['diffusers', 'text-to-image', 'stable-diffusion', 'arxiv:2402.13929', 'license:openrail++', 'region:us']",text-to-image,diffusers,2024-02-20T20:03:33.000Z,ByteDance/SDXL-Lightning
67597bd1b9cdca50cb621f94,microsoft/phi-4,2002,False,423522,"['transformers', 'safetensors', 'phi3', 'text-generation', 'phi', 'nlp', 'math', 'code', 'chat', 'conversational', 'en', 'arxiv:2412.08905', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-12-11T11:47:29.000Z,microsoft/phi-4
65b53851e602b6c2c96e78da,BAAI/bge-m3,1987,False,3529172,"['sentence-transformers', 'pytorch', 'onnx', 'xlm-roberta', 'feature-extraction', 'sentence-similarity', 'arxiv:2402.03216', 'arxiv:2004.04906', 'arxiv:2106.14807', 'arxiv:2107.05720', 'arxiv:2004.12832', 'license:mit', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",sentence-similarity,sentence-transformers,2024-01-27T17:07:29.000Z,BAAI/bge-m3
64ed938a685746556dd540c9,lllyasviel/sd_control_collection,1960,False,0,['region:us'],,,2023-08-29T06:43:22.000Z,lllyasviel/sd_control_collection
6435868e57c3f4b161f4fb13,databricks/dolly-v2-12b,1955,False,3632,"['transformers', 'pytorch', 'gpt_neox', 'text-generation', 'en', 'dataset:databricks/databricks-dolly-15k', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2023-04-11T16:10:54.000Z,databricks/dolly-v2-12b
67c9c10d54d811c24a021731,sesame/csm-1b,1918,False,88876,"['safetensors', 'model_hub_mixin', 'pytorch_model_hub_mixin', 'text-to-speech', 'en', 'license:apache-2.0', 'region:us']",text-to-speech,,2025-03-06T15:36:45.000Z,sesame/csm-1b
64c0cd59200a5155968dea57,stabilityai/stable-diffusion-xl-refiner-1.0,1876,False,1216505,"['diffusers', 'safetensors', 'stable-diffusion', 'image-to-image', 'arxiv:2307.01952', 'arxiv:2211.01324', 'arxiv:2108.01073', 'arxiv:2112.10752', 'license:openrail++', 'diffusers:StableDiffusionXLImg2ImgPipeline', 'region:us']",image-to-image,diffusers,2023-07-26T07:38:01.000Z,stabilityai/stable-diffusion-xl-refiner-1.0
637e09faaa60aba6d5a38fdc,stabilityai/stable-diffusion-2,1875,False,258134,"['diffusers', 'safetensors', 'stable-diffusion', 'text-to-image', 'arxiv:2202.00512', 'arxiv:2112.10752', 'arxiv:1910.09700', 'license:openrail++', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-11-23T11:54:34.000Z,stabilityai/stable-diffusion-2
66eaebb25fcdca258b9576cb,meta-llama/Llama-3.2-1B,1852,False,2056987,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'arxiv:2405.16406', 'license:llama3.2', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-09-18T15:03:14.000Z,meta-llama/Llama-3.2-1B
674bfb827d6748def2e80ef9,tencent/HunyuanVideo,1826,False,2424,"['text-to-video', 'arxiv:2412.03603', 'arxiv:2405.07719', 'license:other', 'region:us']",text-to-video,,2024-12-01T06:00:34.000Z,tencent/HunyuanVideo
672b1f9e956e6880fdb8c1e5,Qwen/Qwen2.5-Coder-32B-Instruct,1794,False,380586,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'codeqwen', 'chat', 'qwen', 'qwen-coder', 'conversational', 'en', 'arxiv:2409.12186', 'arxiv:2309.00071', 'arxiv:2407.10671', 'base_model:Qwen/Qwen2.5-Coder-32B', 'base_model:finetune:Qwen/Qwen2.5-Coder-32B', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-11-06T07:49:50.000Z,Qwen/Qwen2.5-Coder-32B-Instruct
6578ba0332150025acca8494,briaai/RMBG-1.4,1765,False,933139,"['transformers', 'pytorch', 'onnx', 'safetensors', 'SegformerForSemanticSegmentation', 'image-segmentation', 'remove background', 'background', 'background-removal', 'Pytorch', 'vision', 'legal liability', 'transformers.js', 'custom_code', 'license:other', 'region:us']",image-segmentation,transformers,2023-12-12T19:52:35.000Z,briaai/RMBG-1.4
67473fdfe77182ac96417565,Qwen/QwQ-32B-Preview,1727,False,201866,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'arxiv:2407.10671', 'base_model:Qwen/Qwen2.5-32B-Instruct', 'base_model:finetune:Qwen/Qwen2.5-32B-Instruct', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-11-27T15:50:55.000Z,Qwen/QwQ-32B-Preview
638e3b8c629b4d0a62cd6dcc,openai/whisper-large-v2,1722,False,182835,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'whisper', 'automatic-speech-recognition', 'audio', 'hf-asr-leaderboard', 'en', 'zh', 'de', 'es', 'ru', 'ko', 'fr', 'ja', 'pt', 'tr', 'pl', 'ca', 'nl', 'ar', 'sv', 'it', 'id', 'hi', 'fi', 'vi', 'he', 'uk', 'el', 'ms', 'cs', 'ro', 'da', 'hu', 'ta', 'no', 'th', 'ur', 'hr', 'bg', 'lt', 'la', 'mi', 'ml', 'cy', 'sk', 'te', 'fa', 'lv', 'bn', 'sr', 'az', 'sl', 'kn', 'et', 'mk', 'br', 'eu', 'is', 'hy', 'ne', 'mn', 'bs', 'kk', 'sq', 'sw', 'gl', 'mr', 'pa', 'si', 'km', 'sn', 'yo', 'so', 'af', 'oc', 'ka', 'be', 'tg', 'sd', 'gu', 'am', 'yi', 'lo', 'uz', 'fo', 'ht', 'ps', 'tk', 'nn', 'mt', 'sa', 'lb', 'my', 'bo', 'tl', 'mg', 'as', 'tt', 'haw', 'ln', 'ha', 'ba', 'jw', 'su', 'arxiv:2212.04356', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",automatic-speech-recognition,transformers,2022-12-05T18:42:20.000Z,openai/whisper-large-v2
660d592839e32b059e43b3fa,CohereLabs/c4ai-command-r-plus,1719,False,7922,"['transformers', 'safetensors', 'cohere', 'text-generation', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'ja', 'ko', 'zh', 'ar', 'doi:10.57967/hf/3138', 'license:cc-by-nc-4.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-04-03T13:27:04.000Z,CohereLabs/c4ai-command-r-plus
66d9f89eec009ab887743099,mattshumer/Reflection-Llama-3.1-70B,1713,False,150,"['transformers', 'safetensors', 'llama', 'text-generation', 'conversational', 'base_model:meta-llama/Llama-3.1-70B-Instruct', 'base_model:finetune:meta-llama/Llama-3.1-70B-Instruct', 'license:llama3.1', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-09-05T18:29:50.000Z,mattshumer/Reflection-Llama-3.1-70B
621ffdc136468d709f17ea63,openai/clip-vit-large-patch14,1707,False,53723119,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'clip', 'zero-shot-image-classification', 'vision', 'arxiv:2103.00020', 'arxiv:1908.04913', 'endpoints_compatible', 'region:us']",zero-shot-image-classification,transformers,2022-03-02T23:29:05.000Z,openai/clip-vit-large-patch14
6569aa681d7c2ca7b7bfcc80,mistralai/Mixtral-8x7B-v0.1,1707,False,47336,"['transformers', 'safetensors', 'mixtral', 'text-generation', 'moe', 'fr', 'it', 'de', 'es', 'en', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-12-01T09:42:00.000Z,mistralai/Mixtral-8x7B-v0.1
63b4ec14f468cca7589f4de9,dreamlike-art/dreamlike-photoreal-2.0,1702,False,26874,"['diffusers', 'safetensors', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'photorealistic', 'photoreal', 'en', 'license:other', 'autotrain_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2023-01-04T03:01:40.000Z,dreamlike-art/dreamlike-photoreal-2.0
65825c521c4454dde6d57d3a,h94/IP-Adapter-FaceID,1693,False,310637,"['diffusers', 'text-to-image', 'stable-diffusion', 'en', 'arxiv:2308.06721', 'region:us']",text-to-image,diffusers,2023-12-20T03:15:30.000Z,h94/IP-Adapter-FaceID
653a4cbd66081db6fc588b21,HuggingFaceH4/zephyr-7b-beta,1691,False,600951,"['transformers', 'pytorch', 'safetensors', 'mistral', 'text-generation', 'generated_from_trainer', 'conversational', 'en', 'dataset:HuggingFaceH4/ultrachat_200k', 'dataset:HuggingFaceH4/ultrafeedback_binarized', 'arxiv:2305.18290', 'arxiv:2310.16944', 'arxiv:2305.14233', 'arxiv:2310.01377', 'base_model:mistralai/Mistral-7B-v0.1', 'base_model:finetune:mistralai/Mistral-7B-v0.1', 'license:mit', 'model-index', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-10-26T11:25:49.000Z,HuggingFaceH4/zephyr-7b-beta
67046f77aa68703cb1d7fed9,microsoft/OmniParser,1660,False,829,"['transformers', 'safetensors', 'blip-2', 'visual-question-answering', 'image-text-to-text', 'arxiv:2408.00203', 'license:mit', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2024-10-07T23:32:07.000Z,microsoft/OmniParser
65143cd8e31c0e2e3df713e5,mistralai/Mistral-7B-Instruct-v0.1,1648,False,420363,"['transformers', 'pytorch', 'safetensors', 'mistral', 'text-generation', 'finetuned', 'conversational', 'arxiv:2310.06825', 'base_model:mistralai/Mistral-7B-v0.1', 'base_model:finetune:mistralai/Mistral-7B-v0.1', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-09-27T14:31:52.000Z,mistralai/Mistral-7B-Instruct-v0.1
664dc170474f2283fa5c8659,mistralai/Mistral-7B-Instruct-v0.3,1638,False,728541,"['transformers', 'safetensors', 'mistral', 'text-generation', 'conversational', 'base_model:mistralai/Mistral-7B-v0.3', 'base_model:finetune:mistralai/Mistral-7B-v0.3', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-05-22T09:57:04.000Z,mistralai/Mistral-7B-Instruct-v0.3
66268fafb1ca2e1fed19a528,microsoft/Phi-3-mini-128k-instruct,1636,False,424748,"['transformers', 'safetensors', 'phi3', 'text-generation', 'nlp', 'code', 'conversational', 'custom_code', 'en', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-04-22T16:26:23.000Z,microsoft/Phi-3-mini-128k-instruct
676bfff64b96c8ead0a1edf0,deepseek-ai/DeepSeek-V3-Base,1634,False,8407,"['safetensors', 'deepseek_v3', 'custom_code', 'arxiv:2412.19437', 'fp8', 'region:us']",,,2024-12-25T12:52:06.000Z,deepseek-ai/DeepSeek-V3-Base
63dbc263057a688a88c29b14,gsdf/Counterfeit-V2.5,1574,False,12769,"['diffusers', 'safetensors', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2023-02-02T14:02:11.000Z,gsdf/Counterfeit-V2.5
66944f1fe0c5c2e493a804f5,meta-llama/Llama-3.1-8B,1570,False,1011839,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'license:llama3.1', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-07-14T22:20:15.000Z,meta-llama/Llama-3.1-8B
6651802a815d7642d5aaef56,2Noise/ChatTTS,1551,False,2886,"['chat_tts', 'safetensors', 'text-to-audio', 'license:cc-by-nc-4.0', 'region:us']",text-to-audio,chat_tts,2024-05-25T06:07:38.000Z,2Noise/ChatTTS
666ce1af091b7c8e3f9aae7d,microsoft/Florence-2-large,1525,False,714621,"['transformers', 'pytorch', 'florence2', 'text-generation', 'vision', 'image-text-to-text', 'custom_code', 'arxiv:2311.06242', 'license:mit', 'autotrain_compatible', 'region:us']",image-text-to-text,transformers,2024-06-15T00:34:55.000Z,microsoft/Florence-2-large
6697fed91020a9a4cdcca032,mistralai/Mistral-Nemo-Instruct-2407,1511,False,119588,"['transformers', 'safetensors', 'mistral', 'text-generation', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'ru', 'zh', 'ja', 'base_model:mistralai/Mistral-Nemo-Base-2407', 'base_model:finetune:mistralai/Mistral-Nemo-Base-2407', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-07-17T17:26:49.000Z,mistralai/Mistral-Nemo-Instruct-2407
621ffdc036468d709f1753ba,EleutherAI/gpt-j-6b,1492,False,318634,"['transformers', 'pytorch', 'tf', 'jax', 'gptj', 'text-generation', 'causal-lm', 'en', 'dataset:EleutherAI/pile', 'arxiv:2104.09864', 'arxiv:2101.00027', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-generation,transformers,2022-03-02T23:29:04.000Z,EleutherAI/gpt-j-6b
661f97be9cae93c02393e8ef,meta-llama/Meta-Llama-3-70B-Instruct,1467,False,451332,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'base_model:meta-llama/Meta-Llama-3-70B', 'base_model:finetune:meta-llama/Meta-Llama-3-70B', 'license:llama3', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-04-17T09:34:54.000Z,meta-llama/Meta-Llama-3-70B-Instruct
67de202b6599e7158f6912f4,Qwen/Qwen2.5-Omni-7B,1461,False,178988,"['transformers', 'safetensors', 'qwen2_5_omni', 'multimodal', 'any-to-any', 'en', 'arxiv:2503.20215', 'license:other', 'endpoints_compatible', 'region:us']",any-to-any,transformers,2025-03-22T02:27:55.000Z,Qwen/Qwen2.5-Omni-7B
66e310947b8ce2359ed82126,stepfun-ai/GOT-OCR2_0,1457,False,104254,"['safetensors', 'GOT', 'got', 'vision-language', 'ocr2.0', 'custom_code', 'image-text-to-text', 'multilingual', 'arxiv:2409.01704', 'arxiv:2405.14295', 'arxiv:2312.06109', 'license:apache-2.0', 'region:us']",image-text-to-text,,2024-09-12T16:02:28.000Z,stepfun-ai/GOT-OCR2_0
63ebf4a1308bd1f7fcb9ccbc,webui/ControlNet-modules-safetensors,1436,False,0,['region:us'],,,2023-02-14T20:52:49.000Z,webui/ControlNet-modules-safetensors
66202a80b6b17117b91a7a55,apple/OpenELM,1434,False,0,"['arxiv:2404.14619', 'license:other', 'region:us']",,,2024-04-17T20:01:04.000Z,apple/OpenELM
66eb042015688c55aba845ac,meta-llama/Llama-3.2-11B-Vision-Instruct,1418,False,1049107,"['transformers', 'safetensors', 'mllama', 'image-text-to-text', 'facebook', 'meta', 'pytorch', 'llama', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'license:llama3.2', 'text-generation-inference', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2024-09-18T16:47:28.000Z,meta-llama/Llama-3.2-11B-Vision-Instruct
668a46b4b424c825f74dcec9,xinsir/controlnet-union-sdxl-1.0,1409,False,148724,"['diffusers', 'safetensors', 'Text-to-Image', 'ControlNet', 'Diffusers', 'Stable Diffusion', 'text-to-image', 'license:apache-2.0', 'region:us']",text-to-image,diffusers,2024-07-07T07:41:40.000Z,xinsir/controlnet-union-sdxl-1.0
649706a85e85f281061ab3e3,monster-labs/control_v1p_sd15_qrcode_monster,1400,False,89187,"['diffusers', 'safetensors', 'stable-diffusion', 'controlnet', 'qrcode', 'en', 'license:openrail++', 'region:us']",,diffusers,2023-06-24T15:07:20.000Z,monster-labs/control_v1p_sd15_qrcode_monster
6490748389f22918ecaf5db1,stabilityai/stable-diffusion-xl-base-0.9,1399,False,521,"['diffusers', 'safetensors', 'text-to-image', 'stable-diffusion', 'arxiv:2108.01073', 'arxiv:2112.10752', 'arxiv:2307.01952', 'license:other', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionXLPipeline', 'region:us']",text-to-image,diffusers,2023-06-19T15:30:11.000Z,stabilityai/stable-diffusion-xl-base-0.9
6649c024e74442492218cf6a,openbmb/MiniCPM-Llama3-V-2_5,1394,False,31743,"['transformers', 'safetensors', 'minicpmv', 'feature-extraction', 'minicpm-v', 'vision', 'ocr', 'custom_code', 'image-text-to-text', 'conversational', 'multilingual', 'dataset:openbmb/RLAIF-V-Dataset', 'region:us']",image-text-to-text,transformers,2024-05-19T09:02:28.000Z,openbmb/MiniCPM-Llama3-V-2_5
66eaef786865fea1324edb5d,meta-llama/Llama-3.2-3B-Instruct,1372,False,1422406,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'arxiv:2405.16406', 'license:llama3.2', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-09-18T15:19:20.000Z,meta-llama/Llama-3.2-3B-Instruct
621ffdc136468d709f17adb6,facebook/bart-large-cnn,1359,False,4037490,"['transformers', 'pytorch', 'tf', 'jax', 'rust', 'safetensors', 'bart', 'text2text-generation', 'summarization', 'en', 'dataset:cnn_dailymail', 'arxiv:1910.13461', 'license:mit', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",summarization,transformers,2022-03-02T23:29:05.000Z,facebook/bart-large-cnn
6347df96f17980bc83f3c5b5,stabilityai/sd-vae-ft-mse-original,1359,False,1,"['stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'license:mit', 'region:us']",text-to-image,,2022-10-13T09:51:18.000Z,stabilityai/sd-vae-ft-mse-original
621ffdc136468d709f17adb7,facebook/bart-large-mnli,1358,False,3393338,"['transformers', 'pytorch', 'jax', 'rust', 'safetensors', 'bart', 'text-classification', 'zero-shot-classification', 'dataset:multi_nli', 'arxiv:1910.13461', 'arxiv:1909.00161', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",zero-shot-classification,transformers,2022-03-02T23:29:05.000Z,facebook/bart-large-mnli
678e15048143a819dd01a3c1,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1346,False,2456452,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'conversational', 'arxiv:2501.12948', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-01-20T09:19:00.000Z,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B
64fd4022e0dc35986bd9d402,microsoft/phi-1_5,1328,False,111598,"['transformers', 'safetensors', 'phi', 'text-generation', 'nlp', 'code', 'en', 'arxiv:2309.05463', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-09-10T04:03:46.000Z,microsoft/phi-1_5
6447e75e3e498d669191db01,suno/bark,1317,False,35349,"['transformers', 'pytorch', 'bark', 'text-to-audio', 'audio', 'text-to-speech', 'en', 'de', 'es', 'fr', 'hi', 'it', 'ja', 'ko', 'pl', 'pt', 'ru', 'tr', 'zh', 'license:mit', 'endpoints_compatible', 'region:us']",text-to-speech,transformers,2023-04-25T14:44:46.000Z,suno/bark
67bcf3bca03bde20d15377c6,microsoft/Phi-4-multimodal-instruct,1315,False,618644,"['transformers', 'safetensors', 'phi4mm', 'text-generation', 'nlp', 'code', 'audio', 'automatic-speech-recognition', 'speech-summarization', 'speech-translation', 'visual-question-answering', 'phi-4-multimodal', 'phi', 'phi-4-mini', 'custom_code', 'multilingual', 'ar', 'zh', 'cs', 'da', 'nl', 'en', 'fi', 'fr', 'de', 'he', 'hu', 'it', 'ja', 'ko', 'no', 'pl', 'pt', 'ru', 'es', 'sv', 'th', 'tr', 'uk', 'arxiv:2503.01743', 'arxiv:2407.13833', 'license:mit', 'autotrain_compatible', 'region:us']",automatic-speech-recognition,transformers,2025-02-24T22:33:32.000Z,microsoft/Phi-4-multimodal-instruct
65c27357749cfed07445fd07,stabilityai/stable-cascade,1313,False,31254,"['diffusers', 'safetensors', 'text-to-image', 'license:other', 'diffusers:StableCascadeDecoderPipeline', 'region:us']",text-to-image,diffusers,2024-02-06T17:58:47.000Z,stabilityai/stable-cascade
639861ac02d4b462c93d29f5,Salesforce/blip-image-captioning-large,1309,False,2340830,"['transformers', 'pytorch', 'tf', 'safetensors', 'blip', 'image-text-to-text', 'image-captioning', 'image-to-text', 'arxiv:2201.12086', 'license:bsd-3-clause', 'endpoints_compatible', 'region:us']",image-to-text,transformers,2022-12-13T11:27:40.000Z,Salesforce/blip-image-captioning-large
