_id,id,likes,private,downloads,tags,pipeline_tag,library_name,createdAt,modelId
6541f856eccc4f48dce3a705,01-ai/Yi-34B,1295,False,4387,"['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'arxiv:2403.04652', 'arxiv:2311.16502', 'arxiv:2401.11944', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-11-01T07:03:50.000Z,01-ai/Yi-34B
678df3695dec6df8ec20e664,tencent/Hunyuan3D-2,1252,False,539582,"['hunyuan3d-2', 'diffusers', 'safetensors', 'image-to-3d', 'text-to-3d', 'en', 'zh', 'arxiv:2501.12202', 'arxiv:2411.02293', 'license:other', 'region:us']",image-to-3d,hunyuan3d-2,2025-01-20T06:55:37.000Z,tencent/Hunyuan3D-2
67acc0f1b150b8272b721c3b,ds4sd/SmolDocling-256M-preview,1252,False,81521,"['transformers', 'onnx', 'safetensors', 'idefics3', 'image-text-to-text', 'conversational', 'en', 'arxiv:2503.11576', 'arxiv:2305.03393', 'base_model:HuggingFaceTB/SmolVLM-256M-Instruct', 'base_model:quantized:HuggingFaceTB/SmolVLM-256M-Instruct', 'license:cdla-permissive-2.0', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2025-02-12T15:40:33.000Z,ds4sd/SmolDocling-256M-preview
6657117247425097c30d027a,mistralai/Codestral-22B-v0.1,1244,False,13889,"['transformers', 'safetensors', 'mistral', 'text-generation', 'code', 'conversational', 'license:other', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-05-29T11:28:50.000Z,mistralai/Codestral-22B-v0.1
63961573185ff1b6d606b84d,prompthero/openjourney-v4,1243,False,63840,"['diffusers', 'safetensors', 'stable-diffusion', 'text-to-image', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-12-11T17:37:55.000Z,prompthero/openjourney-v4
6352c0d3507b679c3c5f41f4,google/flan-t5-xxl,1238,False,197640,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 't5', 'text2text-generation', 'en', 'fr', 'ro', 'de', 'multilingual', 'dataset:svakulenk0/qrecc', 'dataset:taskmaster2', 'dataset:djaym7/wiki_dialog', 'dataset:deepmind/code_contests', 'dataset:lambada', 'dataset:gsm8k', 'dataset:aqua_rat', 'dataset:esnli', 'dataset:quasc', 'dataset:qed', 'arxiv:2210.11416', 'arxiv:1910.09700', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text2text-generation,transformers,2022-10-21T15:54:59.000Z,google/flan-t5-xxl
67c35b9bb236f0d365bf29d3,google/gemma-3-27b-it,1237,False,623437,"['transformers', 'safetensors', 'gemma3', 'image-text-to-text', 'conversational', 'arxiv:1905.07830', 'arxiv:1905.10044', 'arxiv:1911.11641', 'arxiv:1904.09728', 'arxiv:1705.03551', 'arxiv:1911.01547', 'arxiv:1907.10641', 'arxiv:1903.00161', 'arxiv:2009.03300', 'arxiv:2304.06364', 'arxiv:2103.03874', 'arxiv:2110.14168', 'arxiv:2311.12022', 'arxiv:2108.07732', 'arxiv:2107.03374', 'arxiv:2210.03057', 'arxiv:2106.03193', 'arxiv:1910.11856', 'arxiv:2502.12404', 'arxiv:2502.21228', 'arxiv:2404.16816', 'arxiv:2104.12756', 'arxiv:2311.16502', 'arxiv:2203.10244', 'arxiv:2404.12390', 'arxiv:1810.12440', 'arxiv:1908.02660', 'arxiv:2312.11805', 'base_model:google/gemma-3-27b-pt', 'base_model:finetune:google/gemma-3-27b-pt', 'license:gemma', 'text-generation-inference', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2025-03-01T19:10:19.000Z,google/gemma-3-27b-it
657a503b57c26133131e7d31,cognitivecomputations/dolphin-2.5-mixtral-8x7b,1232,False,8581,"['transformers', 'pytorch', 'safetensors', 'mixtral', 'text-generation', 'conversational', 'en', 'dataset:ehartford/dolphin', 'dataset:jondurbin/airoboros-2.2.1', 'dataset:ehartford/dolphin-coder', 'dataset:migtissera/Synthia-v1.3', 'dataset:teknium/openhermes', 'dataset:ise-uiuc/Magicoder-OSS-Instruct-75K', 'dataset:ise-uiuc/Magicoder-Evol-Instruct-110K', 'dataset:LDJnr/Pure-Dove', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-12-14T00:45:47.000Z,cognitivecomputations/dolphin-2.5-mixtral-8x7b
658fb85235c41262d661dc48,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1232,False,1078078,"['transformers', 'safetensors', 'llama', 'text-generation', 'conversational', 'en', 'dataset:cerebras/SlimPajama-627B', 'dataset:bigcode/starcoderdata', 'dataset:HuggingFaceH4/ultrachat_200k', 'dataset:HuggingFaceH4/ultrafeedback_binarized', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-12-30T06:27:30.000Z,TinyLlama/TinyLlama-1.1B-Chat-v1.0
67abf36a4d0bd8ed8ce072e2,microsoft/OmniParser-v2.0,1225,False,2172,"['transformers', 'safetensors', 'endpoint-template', 'custom_code', 'arxiv:2408.00203', 'license:mit', 'endpoints_compatible', 'region:us']",,transformers,2025-02-12T01:03:38.000Z,microsoft/OmniParser-v2.0
67bd70aaac4a596a43c6706c,Wan-AI/Wan2.1-T2V-14B,1223,False,53546,"['diffusers', 'safetensors', 't2v', 'video generation', 'text-to-video', 'en', 'zh', 'license:apache-2.0', 'region:us']",text-to-video,diffusers,2025-02-25T07:26:34.000Z,Wan-AI/Wan2.1-T2V-14B
671755e338bc25eac38bbd59,genmo/mochi-1-preview,1208,False,24667,"['diffusers', 'safetensors', 'video', 'genmo', 'text-to-video', 'en', 'license:apache-2.0', 'diffusers:MochiPipeline', 'region:us']",text-to-video,diffusers,2024-10-22T07:36:03.000Z,genmo/mochi-1-preview
621ffdc036468d709f174332,google-bert/bert-base-chinese,1182,False,3183361,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'bert', 'fill-mask', 'zh', 'arxiv:1810.04805', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",fill-mask,transformers,2022-03-02T23:29:04.000Z,google-bert/bert-base-chinese
6623620e439565130935a9cb,ByteDance/Hyper-SD,1182,False,139791,"['diffusers', 'lora', 'text-to-image', 'stable-diffusion', 'flux', 'arxiv:2404.13686', 'base_model:black-forest-labs/FLUX.1-dev', 'base_model:adapter:black-forest-labs/FLUX.1-dev', 'region:us']",text-to-image,diffusers,2024-04-20T06:34:54.000Z,ByteDance/Hyper-SD
66056356d0703e48e20834fe,ai21labs/Jamba-v0.1,1180,False,6846,"['transformers', 'safetensors', 'jamba', 'text-generation', 'mamba', 'moe', 'custom_code', 'arxiv:2403.19887', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-03-28T12:32:22.000Z,ai21labs/Jamba-v0.1
66cee7d175a88154443a4056,Qwen/Qwen2-VL-7B-Instruct,1178,False,1058576,"['transformers', 'safetensors', 'qwen2_vl', 'image-text-to-text', 'multimodal', 'conversational', 'en', 'arxiv:2409.12191', 'arxiv:2308.12966', 'base_model:Qwen/Qwen2-VL-7B', 'base_model:finetune:Qwen/Qwen2-VL-7B', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2024-08-28T09:03:13.000Z,Qwen/Qwen2-VL-7B-Instruct
646f350ce2a72c647b686b91,tiiuae/falcon-40b-instruct,1174,False,65259,"['transformers', 'pytorch', 'falcon', 'text-generation', 'custom_code', 'en', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:2205.14135', 'arxiv:1911.02150', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2306.01116', 'arxiv:2304.01196', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-05-25T10:14:36.000Z,tiiuae/falcon-40b-instruct
66268dc9cd54f5fffb4e2e24,microsoft/Phi-3-mini-4k-instruct,1173,False,758917,"['transformers', 'safetensors', 'phi3', 'text-generation', 'nlp', 'code', 'conversational', 'custom_code', 'en', 'fr', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-04-22T16:18:17.000Z,microsoft/Phi-3-mini-4k-instruct
678e11922b39b4ed1381531b,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,1168,False,1699383,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'conversational', 'arxiv:2501.12948', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-01-20T09:04:18.000Z,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B
64545242ecdd69b8134e2177,mosaicml/mpt-7b,1166,False,24955,"['transformers', 'pytorch', 'mpt', 'text-generation', 'Composer', 'MosaicML', 'llm-foundry', 'StreamingDatasets', 'custom_code', 'dataset:mc4', 'dataset:c4', 'dataset:togethercomputer/RedPajama-Data-1T', 'dataset:bigcode/the-stack', 'dataset:allenai/s2orc', 'arxiv:2108.12409', 'arxiv:2302.13971', 'arxiv:2205.14135', 'arxiv:2010.04245', 'arxiv:1909.08053', 'arxiv:2302.06675', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2023-05-05T00:48:02.000Z,mosaicml/mpt-7b
65cac0d27faf059c56a5821f,google/gemma-7b-it,1163,False,63932,"['transformers', 'safetensors', 'gguf', 'gemma', 'text-generation', 'conversational', 'arxiv:2312.11805', 'arxiv:2009.03300', 'arxiv:1905.07830', 'arxiv:1911.11641', 'arxiv:1904.09728', 'arxiv:1905.10044', 'arxiv:1907.10641', 'arxiv:1811.00937', 'arxiv:1809.02789', 'arxiv:1911.01547', 'arxiv:1705.03551', 'arxiv:2107.03374', 'arxiv:2108.07732', 'arxiv:2110.14168', 'arxiv:2304.06364', 'arxiv:2206.04615', 'arxiv:1804.06876', 'arxiv:2110.08193', 'arxiv:2009.11462', 'arxiv:2101.11718', 'arxiv:1804.09301', 'arxiv:2109.07958', 'arxiv:2203.09509', 'base_model:google/gemma-7b', 'base_model:finetune:google/gemma-7b', 'license:gemma', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-02-13T01:07:30.000Z,google/gemma-7b-it
665021788d9a04684d5b5772,stabilityai/stable-audio-open-1.0,1159,False,34607,"['stable-audio-tools', 'diffusers', 'safetensors', 'text-to-audio', 'en', 'arxiv:2407.14358', 'license:other', 'region:us']",text-to-audio,stable-audio-tools,2024-05-24T05:11:20.000Z,stabilityai/stable-audio-open-1.0
64dc4d731d19239f50867b34,h94/IP-Adapter,1157,False,0,"['diffusers', 'safetensors', 'text-to-image', 'stable-diffusion', 'en', 'arxiv:2308.06721', 'license:apache-2.0', 'region:us']",text-to-image,diffusers,2023-08-16T04:15:47.000Z,h94/IP-Adapter
672379b045bf745cb0f1a79a,Lightricks/LTX-Video,1152,False,150927,"['diffusers', 'safetensors', 'ltx-video', 'image-to-video', 'text-to-video', 'en', 'license:other', 'diffusers:LTXPipeline', 'region:us']",text-to-video,diffusers,2024-10-31T12:36:00.000Z,Lightricks/LTX-Video
67d06d3a789ed9bc5a5b327d,mistralai/Mistral-Small-3.1-24B-Instruct-2503,1146,False,97013,"['vllm', 'safetensors', 'mistral3', 'image-text-to-text', 'conversational', 'en', 'fr', 'de', 'es', 'pt', 'it', 'ja', 'ko', 'ru', 'zh', 'ar', 'fa', 'id', 'ms', 'ne', 'pl', 'ro', 'sr', 'sv', 'tr', 'uk', 'vi', 'hi', 'bn', 'base_model:mistralai/Mistral-Small-3.1-24B-Base-2503', 'base_model:finetune:mistralai/Mistral-Small-3.1-24B-Base-2503', 'license:apache-2.0', 'region:us']",image-text-to-text,vllm,2025-03-11T17:04:58.000Z,mistralai/Mistral-Small-3.1-24B-Instruct-2503
64ed2db1514d2c6f5f533ccf,tiiuae/falcon-180B,1139,False,2353,"['transformers', 'safetensors', 'falcon', 'text-generation', 'en', 'de', 'es', 'fr', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:1911.02150', 'arxiv:2101.00027', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2205.14135', 'arxiv:2306.01116', 'license:unknown', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2023-08-28T23:28:49.000Z,tiiuae/falcon-180B
6538e659a608e1c3a212cb75,THUDM/chatglm3-6b,1127,False,197127,"['transformers', 'pytorch', 'safetensors', 'chatglm', 'glm', 'thudm', 'custom_code', 'zh', 'en', 'arxiv:2103.10360', 'arxiv:2210.02414', 'arxiv:2406.12793', 'endpoints_compatible', 'region:us']",,transformers,2023-10-25T09:56:41.000Z,THUDM/chatglm3-6b
653f4646c2307cc448a98395,openchat/openchat_3.5,1126,False,14122,"['transformers', 'pytorch', 'mistral', 'text-generation', 'openchat', 'C-RLFT', 'conversational', 'dataset:openchat/openchat_sharegpt4_dataset', 'dataset:imone/OpenOrca_FLAN', 'dataset:LDJnr/LessWrong-Amplify-Instruct', 'dataset:LDJnr/Pure-Dove', 'dataset:LDJnr/Verified-Camel', 'dataset:tiedong/goat', 'dataset:glaiveai/glaive-code-assistant', 'dataset:meta-math/MetaMathQA', 'dataset:OpenAssistant/oasst_top1_2023-08-25', 'dataset:TIGER-Lab/MathInstruct', 'arxiv:2309.11235', 'arxiv:2303.08774', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-10-30T05:59:34.000Z,openchat/openchat_3.5
63426bf26f59b79da0745d10,hakurei/waifu-diffusion-v1-4,1123,False,0,"['stable-diffusion', 'text-to-image', 'en', 'license:creativeml-openrail-m', 'region:us']",text-to-image,,2022-10-09T06:36:34.000Z,hakurei/waifu-diffusion-v1-4
66b291b74f5aa5c430b1a274,XLabs-AI/flux-RealismLora,1114,False,202720,"['diffusers', 'lora', 'Stable Diffusion', 'image-generation', 'Flux', 'text-to-image', 'en', 'base_model:black-forest-labs/FLUX.1-dev', 'base_model:adapter:black-forest-labs/FLUX.1-dev', 'license:other', 'region:us']",text-to-image,diffusers,2024-08-06T21:12:23.000Z,XLabs-AI/flux-RealismLora
65e60cda4b2e0f45e49dc03d,vikhyatk/moondream2,1113,False,159022,"['transformers', 'safetensors', 'gguf', 'moondream1', 'text-generation', 'image-text-to-text', 'custom_code', 'doi:10.57967/hf/3219', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2024-03-04T18:03:06.000Z,vikhyatk/moondream2
66032afc803114181a7088f8,databricks/dbrx-instruct,1110,False,8943,"['transformers', 'safetensors', 'dbrx', 'text-generation', 'conversational', 'arxiv:2211.15841', 'arxiv:2304.11277', 'license:other', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-03-26T20:07:24.000Z,databricks/dbrx-instruct
6523bd962d3ba46ccd378b5a,HuggingFaceH4/zephyr-7b-alpha,1109,False,12463,"['transformers', 'pytorch', 'safetensors', 'mistral', 'text-generation', 'generated_from_trainer', 'conversational', 'en', 'dataset:stingning/ultrachat', 'dataset:openbmb/UltraFeedback', 'arxiv:2305.18290', 'arxiv:2310.16944', 'arxiv:2305.14233', 'arxiv:2310.01377', 'base_model:mistralai/Mistral-7B-v0.1', 'base_model:finetune:mistralai/Mistral-7B-v0.1', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-10-09T08:45:10.000Z,HuggingFaceH4/zephyr-7b-alpha
678371daa22796d3c0372a09,openbmb/MiniCPM-o-2_6,1108,False,312446,"['transformers', 'safetensors', 'minicpmo', 'feature-extraction', 'minicpm-o', 'omni', 'vision', 'ocr', 'multi-image', 'video', 'custom_code', 'audio', 'speech', 'voice cloning', 'live Streaming', 'realtime speech conversation', 'asr', 'tts', 'any-to-any', 'multilingual', 'dataset:openbmb/RLAIF-V-Dataset', 'arxiv:2405.17220', 'arxiv:2408.01800', 'region:us']",any-to-any,transformers,2025-01-12T07:40:10.000Z,openbmb/MiniCPM-o-2_6
63ca181a7e710e28ce947bd2,timbrooks/instruct-pix2pix,1104,False,155683,"['diffusers', 'safetensors', 'image-to-image', 'license:mit', 'diffusers:StableDiffusionInstructPix2PixPipeline', 'region:us']",image-to-image,diffusers,2023-01-20T04:27:06.000Z,timbrooks/instruct-pix2pix
62f02987e57174582cd334e3,impira/layoutlm-document-qa,1101,False,33746,"['transformers', 'pytorch', 'tf', 'safetensors', 'layoutlm', 'document-question-answering', 'pdf', 'en', 'license:mit', 'endpoints_compatible', 'region:us']",document-question-answering,transformers,2022-08-07T21:07:19.000Z,impira/layoutlm-document-qa
6446b0089cb2a8f4a4ef5937,tiiuae/falcon-7b,1083,False,76572,"['transformers', 'pytorch', 'safetensors', 'falcon', 'text-generation', 'custom_code', 'en', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:2205.14135', 'arxiv:1911.02150', 'arxiv:2101.00027', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2306.01116', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2023-04-24T16:36:24.000Z,tiiuae/falcon-7b
65ef285e326a1a5bd30e00d8,CohereLabs/c4ai-command-r-v01,1081,False,9393,"['transformers', 'safetensors', 'cohere', 'text-generation', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'ja', 'ko', 'zh', 'ar', 'doi:10.57967/hf/3139', 'license:cc-by-nc-4.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-03-11T15:50:54.000Z,CohereLabs/c4ai-command-r-v01
64b01418c2f8f5e34a7f1302,meta-llama/Llama-2-13b-chat-hf,1074,False,153398,"['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'llama-2', 'conversational', 'en', 'arxiv:2307.09288', 'license:llama2', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-07-13T15:11:20.000Z,meta-llama/Llama-2-13b-chat-hf
63c0315dc42fb2d7f8691a51,lj1995/VoiceConversionWebUI,1073,False,0,"['onnx', 'license:mit', 'region:us']",,,2023-01-12T16:12:13.000Z,lj1995/VoiceConversionWebUI
67a5391b53c1093805764e7c,Zyphra/Zonos-v0.1-hybrid,1060,False,10743,"['safetensors', 'text-to-speech', 'license:apache-2.0', 'region:us']",text-to-speech,,2025-02-06T22:35:07.000Z,Zyphra/Zonos-v0.1-hybrid
669650bb11dbbf600cf4dcf0,google/gemma-2-2b-it,1058,False,366844,"['transformers', 'safetensors', 'gemma2', 'text-generation', 'conversational', 'arxiv:2009.03300', 'arxiv:1905.07830', 'arxiv:1911.11641', 'arxiv:1904.09728', 'arxiv:1905.10044', 'arxiv:1907.10641', 'arxiv:1811.00937', 'arxiv:1809.02789', 'arxiv:1911.01547', 'arxiv:1705.03551', 'arxiv:2107.03374', 'arxiv:2108.07732', 'arxiv:2110.14168', 'arxiv:2009.11462', 'arxiv:2101.11718', 'arxiv:2110.08193', 'arxiv:1804.09301', 'arxiv:2109.07958', 'arxiv:1804.06876', 'arxiv:2103.03874', 'arxiv:2304.06364', 'arxiv:1903.00161', 'arxiv:2206.04615', 'arxiv:2203.09509', 'arxiv:2403.13793', 'base_model:google/gemma-2-2b', 'base_model:finetune:google/gemma-2-2b', 'license:gemma', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-07-16T10:51:39.000Z,google/gemma-2-2b-it
621ffdc136468d709f180297,sentence-transformers/all-mpnet-base-v2,1045,False,31459460,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'openvino', 'mpnet', 'fill-mask', 'feature-extraction', 'sentence-similarity', 'transformers', 'en', 'dataset:s2orc', 'dataset:flax-sentence-embeddings/stackexchange_xml', 'dataset:ms_marco', 'dataset:gooaq', 'dataset:yahoo_answers_topics', 'dataset:code_search_net', 'dataset:search_qa', 'dataset:eli5', 'dataset:snli', 'dataset:multi_nli', 'dataset:wikihow', 'dataset:natural_questions', 'dataset:trivia_qa', 'dataset:embedding-data/sentence-compression', 'dataset:embedding-data/flickr30k-captions', 'dataset:embedding-data/altlex', 'dataset:embedding-data/simple-wiki', 'dataset:embedding-data/QQP', 'dataset:embedding-data/SPECTER', 'dataset:embedding-data/PAQ_pairs', 'dataset:embedding-data/WikiAnswers', 'arxiv:1904.06472', 'arxiv:2102.07033', 'arxiv:2104.08727', 'arxiv:1704.05179', 'arxiv:1810.09305', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",sentence-similarity,sentence-transformers,2022-03-02T23:29:05.000Z,sentence-transformers/all-mpnet-base-v2
678e4b16630463a29b67eb5e,unsloth/DeepSeek-R1-GGUF,1040,False,1994086,"['transformers', 'gguf', 'deepseek_v3', 'text-generation', 'deepseek', 'unsloth', 'custom_code', 'en', 'arxiv:2501.12948', 'base_model:deepseek-ai/DeepSeek-R1', 'base_model:quantized:deepseek-ai/DeepSeek-R1', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'region:us', 'conversational']",text-generation,transformers,2025-01-20T13:09:42.000Z,unsloth/DeepSeek-R1-GGUF
621ffdc136468d709f17f135,pyannote/speaker-diarization,1031,False,852992,"['pyannote-audio', 'pyannote', 'pyannote-audio-pipeline', 'audio', 'voice', 'speech', 'speaker', 'speaker-diarization', 'speaker-change-detection', 'voice-activity-detection', 'overlapped-speech-detection', 'automatic-speech-recognition', 'dataset:ami', 'dataset:dihard', 'dataset:voxconverse', 'dataset:aishell', 'dataset:repere', 'dataset:voxceleb', 'arxiv:2012.01477', 'arxiv:2110.07058', 'arxiv:2005.08072', 'license:mit', 'region:us']",automatic-speech-recognition,pyannote-audio,2022-03-02T23:29:05.000Z,pyannote/speaker-diarization
63955984be4a1d2ad9e4d55a,dreamlike-art/dreamlike-diffusion-1.0,1019,False,13163,"['diffusers', 'safetensors', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'art', 'artistic', 'en', 'license:other', 'autotrain_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-12-11T04:16:04.000Z,dreamlike-art/dreamlike-diffusion-1.0
